"Displacements:0","Displacements:1","Displacements:2","Stress/Strain:0","Stress/Strain:1","Stress/Strain:2","Stress/Strain:3","Stress/Strain:4","Stress/Strain:5","Stress/Strain:6","Stress/Strain:7","Stress/Strain:8","Stress/Strain:9","Stress/Strain:10","Stress/Strain:11","Stress/Strain:12","Stress/Strain:13","Stress/Strain:14","Stress/Strain:15","Principal Stress:0","Principal Stress:1","Principal Stress:2","Principal Stress:3","Principal Stress:4","Principal Stress:5","Principal Stress:6","nodes:0","nodes:1","nodes:2"
0.18637,0.017155,0.69251,-0.82893,-0.93413,-0.87517,0.023673,0,0,0.12024,-0.15328,0,0.1231,0,0,0.61763,-0.033107,0,0.61853,-0.82385,-0.93921,-0.87517,12.115,-0.87941,0.10011,-9.7594e-06,0.3,0.3,0
0.18815,0.01822,0.66767,-0.8339,-0.90484,-0.85546,0.027042,0,0,0.056065,-0.1284,0,0.14062,0,0,0.62452,-0.035474,0,0.62553,-0.82476,-0.91398,-0.85546,18.659,-0.86473,0.078503,-1.2656e-05,0.32,0.3,0
0.18862,0.019436,0.64255,-0.84657,-1.1343,-1.0762,0.030456,0,0,0.3043,-0.10078,0,0.11735,0,0,0.63302,-0.055842,0,0.63576,-0.83864,-1.1422,-1.0762,14.434,-1.019,0.28192,0.002872,0.34,0.3,0
0.20032,0.019239,0.62979,-0.85952,-1.3674,-1.2979,0.035098,0,0,0.56986,-0.090407,0,0.091254,0,0,0.64387,-0.075288,0,0.64829,-0.85711,-1.3698,-1.2979,3.9345,-1.1749,0.4808,0.00528,0.36,0.3,0
0.21141,0.019186,0.6168,-0.86261,-1.3406,-1.2777,0.039172,0,0,0.53968,-0.081662,0,0.10185,0,0,0.65408,-0.07501,0,0.65838,-0.85942,-1.3438,-1.2777,4.6544,-1.1603,0.45494,0.0044946,0.38,0.3,0
0.22191,0.019232,0.60363,-0.86354,-1.3146,-1.2571,0.041735,0,0,0.51158,-0.07478,0,0.10851,0,0,0.66059,-0.073863,0,0.66471,-0.85972,-1.3184,-1.2571,5.2422,-1.1451,0.43132,0.0038415,0.4,0.3,0
0.23187,0.019318,0.59037,-0.86195,-1.2899,-1.2359,0.042591,0,0,0.48616,-0.070151,0,0.11074,0,0,0.66232,-0.072143,0,0.66624,-0.85776,-1.2941,-1.2359,5.6289,-1.1293,0.41035,0.0033098,0.42,0.3,0
0.24136,0.019378,0.57713,-0.85772,-1.2666,-1.2144,0.041663,0,0,0.4637,-0.067775,0,0.10832,0,0,0.65862,-0.07012,0,0.66235,-0.85352,-1.2708,-1.2144,5.76,-1.1129,0.39211,0.0028821,0.44,0.3,0
0.25042,0.019345,0.56403,-0.85105,-1.2441,-1.1926,0.038961,0,0,0.44398,-0.066995,0,0.1013,0,0,0.64945,-0.068002,0,0.65303,-0.84723,-1.2479,-1.1926,5.6066,-1.0959,0.3761,0.0025339,0.46,0.3,0
0.25912,0.019154,0.55116,-0.84233,-1.2218,-1.1704,0.034604,0,0,0.42649,-0.066828,0,0.089971,0,0,0.63553,-0.065914,0,0.63899,-0.8392,-1.2249,-1.1704,5.168,-1.0782,0.36156,0.0022425,0.48,0.3,0
0.26748,0.018745,0.53861,-0.82363,-0.98513,-0.94658,0.029777,0,0,0.11057,-0.066815,0,0.11402,0,0,0.6206,-0.04793,0,0.62269,-0.79095,-1.0178,-0.94658,35.306,-0.91845,0.21856,0.0010413,0.5,0.3,0
0.26354,0.01963,0.51406,-0.80858,-0.76514,-0.72915,0.026115,0,0,-0.20653,-0.093583,0,0.1358,0,0,0.60866,-0.030003,0,0.60942,-0.75289,-0.82083,-0.72915,64.876,-0.76762,0.082414,-2.0906e-05,0.52,0.3,0
0.25922,0.020316,0.48991,-0.79842,-0.7558,-0.71122,0.022992,0,0,-0.22672,-0.1159,0,0.11956,0,0,0.59868,-0.028054,0,0.59936,-0.74576,-0.80846,-0.71122,66.414,-0.75515,0.085379,-1.5242e-05,0.54,0.3,0
0.25447,0.020792,0.46616,-0.7892,-0.7442,-0.6931,0.019872,0,0,-0.24985,-0.13286,0,0.10333,0,0,0.58925,-0.026074,0,0.58984,-0.73668,-0.79672,-0.6931,69.274,-0.74217,0.090109,-1.0179e-05,0.56,0.3,0
0.24923,0.021066,0.44277,-0.78115,-0.73062,-0.67492,0.016952,0,0,-0.2762,-0.14482,0,0.088152,0,0,0.58097,-0.024046,0,0.58148,-0.72546,-0.78631,-0.67492,73.07,-0.72889,0.096606,-7.3866e-06,0.58,0.3,0
0.24342,0.021162,0.41969,-0.7743,-0.71546,-0.65677,0.014314,0,0,-0.30557,-0.15259,0,0.074435,0,0,0.57411,-0.021968,0,0.57454,-0.71216,-0.77759,-0.65677,77.027,-0.71551,0.10476,-8.4642e-06,0.6,0.3,0
0.237,0.021103,0.39685,-0.76856,-0.69909,-0.63872,0.011967,0,0,-0.33759,-0.15696,0,0.062226,0,0,0.5687,-0.019852,0,0.56905,-0.69708,-0.77056,-0.63872,80.496,-0.70212,0.11443,-1.5159e-05,0.62,0.3,0
0.22992,0.020916,0.37419,-0.76384,-0.68176,-0.62078,0.0098861,0,0,-0.37197,-0.15856,0,0.051408,0,0,0.56465,-0.017717,0,0.56493,-0.68059,-0.76502,-0.62078,83.228,-0.6888,0.12552,-2.9498e-05,0.64,0.3,0
0.22212,0.020625,0.35167,-0.76007,-0.66367,-0.60296,0.008044,0,0,-0.40849,-0.15786,0,0.041829,0,0,0.5618,-0.015582,0,0.56202,-0.66301,-0.76074,-0.60296,85.263,-0.67557,0.13793,-5.3859e-05,0.66,0.3,0
0.21358,0.020253,0.32925,-0.75719,-0.64495,-0.58527,0.0064153,0,0,-0.44699,-0.15519,0,0.033359,0,0,0.56002,-0.013467,0,0.56018,-0.64459,-0.75755,-0.58527,86.739,-0.66247,0.1516,-9.1011e-05,0.68,0.3,0
0.20424,0.019818,0.30687,-0.75516,-0.6257,-0.56769,0.0049816,0,0,-0.48741,-0.15081,0,0.025904,0,0,0.5592,-0.011391,0,0.55932,-0.6255,-0.75535,-0.56769,87.8,-0.64951,0.16646,-0.00014416,0.7,0.3,0
0.19408,0.01934,0.28451,-0.75397,-0.60599,-0.55024,0.003731,0,0,-0.5297,-0.14493,0,0.019401,0,0,0.5593,-0.0093724,0,0.55937,-0.60589,-0.75407,-0.55024,88.557,-0.63673,0.18248,-0.00021701,0.72,0.3,0
0.18306,0.018836,0.26213,-0.75364,-0.5859,-0.53292,0.0026571,0,0,-0.57385,-0.13773,0,0.013817,0,0,0.56031,-0.0074319,0,0.56036,-0.58585,-0.75368,-0.53292,89.093,-0.62415,0.19962,-0.00031378,0.74,0.3,0
0.17113,0.018322,0.23969,-0.75416,-0.5655,-0.51574,0.0017574,0,0,-0.61989,-0.12938,0,0.0091386,0,0,0.56229,-0.0055922,0,0.56232,-0.56549,-0.75418,-0.51574,89.466,-0.6118,0.21787,-0.00043921,0.76,0.3,0
0.15826,0.017813,0.21715,-0.75555,-0.5449,-0.49871,0.0010313,0,0,-0.66779,-0.12011,0,0.0053626,0,0,0.56535,-0.0038793,0,0.56537,-0.5449,-0.75555,-0.49871,89.719,-0.59972,0.23715,-0.00059833,0.78,0.3,0
0.14442,0.017323,0.19446,-0.75777,-0.52423,-0.48183,0.00047732,0,0,-0.71744,-0.11025,0,0.0024821,0,0,0.56964,-0.0023236,0,0.56965,-0.52423,-0.75777,-0.48183,89.883,-0.58794,0.25737,-0.00079606,0.8,0.3,0
0.12956,0.016866,0.17157,-0.76071,-0.50367,-0.4651,9.1076e-05,0,0,-0.76858,-0.10028,0,0.00047359,0,0,0.57531,-0.00095944,0,0.57532,-0.50367,-0.76071,-0.4651,89.98,-0.57649,0.27833,-0.0010361,0.82,0.3,0
0.11367,0.016454,0.14843,-0.76421,-0.48349,-0.44853,-0.00013712,0,0,-0.82078,-0.090899,0,-0.00071305,0,0,0.58249,0.00017618,0,0.58251,-0.48349,-0.76421,-0.44853,-89.972,-0.56541,0.29974,-0.0013199,0.84,0.3,0
0.096732,0.016097,0.12497,-0.76802,-0.46396,-0.43208,-0.000222,0,0,-0.87343,-0.082892,0,-0.0011544,0,0,0.59116,0.0010476,0,0.59118,-0.46396,-0.76802,-0.43208,-89.958,-0.55469,0.32118,-0.0016453,0.86,0.3,0
0.078736,0.015805,0.10114,-0.77186,-0.44528,-0.41571,-0.00018092,0,0,-0.92598,-0.076886,0,-0.00094078,0,0,0.60105,0.0016268,0,0.60108,-0.44528,-0.77186,-0.41571,-89.968,-0.54429,0.34232,-0.0020085,0.88,0.3,0
0.059693,0.015585,0.07689,-0.77545,-0.42733,-0.39928,-2.9866e-05,0,0,-0.97804,-0.072938,0,-0.0001553,0,0,0.61158,0.0019009,0,0.61161,-0.42733,-0.77545,-0.39928,-89.995,-0.53402,0.36296,-0.0024064,0.9,0.3,0
0.039614,0.015444,0.052214,-0.77762,-0.44731,-0.40664,0.00013929,0,0,-0.73326,-0.07049,0,0.00011335,0,0,0.62431,0.0028204,0,0.62437,-0.44731,-0.77762,-0.40664,-0.029364,-0.54386,0.35269,-0.0021686,0.92,0.3,0
0.030362,0.015347,0.039579,-0.78167,-0.47877,-0.41771,0.00014445,0,0,-0.47314,-0.079374,0,0.00037557,0,0,0.64032,0.0033527,0,0.64039,-0.47877,-0.78167,-0.41771,89.973,-0.55938,0.3376,-0.0017602,0.94,0.3,0
0.020688,0.015278,0.026601,-0.78293,-0.46988,-0.40244,9.4067e-05,0,0,-0.49463,-0.087668,0,0.00024458,0,0,0.6553,0.0025046,0,0.65533,-0.46988,-0.78293,-0.40244,89.983,-0.55175,0.35165,-0.0019594,0.96,0.3,0
0.010577,0.015237,0.013368,-0.78327,-0.4569,-0.38542,4.2311e-05,0,0,-0.51721,-0.092925,0,0.00011001,0,0,0.66502,0.0013364,0,0.66502,-0.4569,-0.78327,-0.38542,89.993,-0.54187,0.36737,-0.0022249,0.98,0.3,0
0,0.015223,0,-0.76648,-0.43245,-0.35968,-0.00026883,0,0,-0.52884,-0.094601,0,-0.00069897,0,0,0.66838,-1.6371e-17,0,0.66838,-0.43245,-0.76648,-0.35968,-89.954,-0.51954,0.37574,-0.0023837,1,0.3,0
0,0.015125,1,-0.92997,-1.879,-1.8427,-0.0014926,0,0,1.1865,-0.047184,0,-0.0038808,0,0,0.66099,1.4658e-16,0,0.66099,-0.92997,-1.879,-1.8427,-0.090116,-1.5505,0.9314,0.041286,0,0.32,0
0.023731,0.015048,0.98678,-0.91149,-1.8546,-1.8166,-0.0049369,0,0,1.1766,-0.049379,0,-0.012836,0,0,0.65907,0.0045755,0,0.65909,-0.91147,-1.8546,-1.8166,-0.29992,-1.5276,0.92473,0.040382,0.02,0.32,0
0.047066,0.014823,0.97364,-0.90626,-1.8407,-1.7977,-0.0093095,0,0,1.1589,-0.055844,0,-0.024205,0,0,0.65344,0.0086778,0,0.65351,-0.90617,-1.8408,-1.7977,-0.57076,-1.5149,0.91384,0.038902,0.04,0.32,0
0.070086,0.014484,0.96064,-0.89853,-1.8297,-1.7791,-0.01243,0,0,1.1448,-0.065815,0,-0.032319,0,0,0.6445,0.011763,0,0.64463,-0.89836,-1.8299,-1.7791,-0.76462,-1.5025,0.90723,0.037946,0.06,0.32,0
0.092857,0.014082,0.94786,-0.88904,-1.8207,-1.7608,-0.013801,0,0,1.1333,-0.077884,0,-0.035884,0,0,0.63297,0.013236,0,0.63314,-0.88883,-1.8209,-1.7608,-0.84853,-1.4902,0.9035,0.037315,0.08,0.32,0
0.11542,0.013675,0.93532,-0.8659,-1.4477,-1.3956,-0.013465,0,0,0.81311,-0.090294,0,-0.052137,0,0,0.6216,0.0094429,0,0.62171,-0.86542,-1.4481,-1.3956,-2.0803,-1.2364,0.55855,0.01886,0.1,0.32,0
0.12538,0.012613,0.91066,-0.84524,-1.0832,-1.0339,-0.011712,0,0,0.49041,-0.12824,0,-0.060903,0,0,0.61321,0.0038827,0,0.61323,-0.84466,-1.0838,-1.0339,-2.8112,-0.98743,0.21846,0.00044275,0.12,0.32,0
0.13503,0.01169,0.88627,-0.83615,-1.0795,-1.0178,-0.0085099,0,0,0.47236,-0.16035,0,-0.044251,0,0,0.60695,0.00032582,0,0.60696,-0.83585,-1.0798,-1.0178,-2.0003,-0.97783,0.21962,0.00040154,0.14,0.32,0
0.14428,0.010998,0.86211,-0.8287,-1.0724,-1.0014,-0.0043132,0,0,0.44895,-0.18459,0,-0.022429,0,0,0.60174,-0.0041767,0,0.60175,-0.82862,-1.0724,-1.0014,-1.0138,-0.96748,0.21719,0.00034251,0.16,0.32,0
0.15299,0.010579,0.83813,-0.82317,-1.0617,-0.98453,0.00028006,0,0,0.41953,-0.20069,0,0.0014563,0,0,0.59803,-0.0093425,0,0.5981,-0.82317,-1.0617,-0.98453,0.067266,-0.95648,0.21083,0.00027292,0.18,0.32,0
0.16106,0.010442,0.81426,-0.81957,-1.0479,-0.96737,0.0049509,0,0,0.38427,-0.20933,0,0.025745,0,0,0.59611,-0.014892,0,0.59629,-0.81946,-1.048,-0.96737,1.2417,-0.94494,0.20075,0.00020108,0.2,0.32,0
0.16836,0.010587,0.79044,-0.81775,-1.0312,-0.9499,0.0096337,0,0,0.34359,-0.21135,0,0.050095,0,0,0.59613,-0.02059,0,0.59648,-0.81732,-1.0316,-0.9499,2.5791,-0.93295,0.18733,0.00013412,0.22,0.32,0
0.1748,0.01101,0.76657,-0.8176,-1.0119,-0.93214,0.014397,0,0,0.2978,-0.2074,0,0.074863,0,0,0.59812,-0.026236,0,0.5987,-0.81654,-1.013,-0.93214,4.2145,-0.92055,0.171,7.7245e-05,0.24,0.32,0
0.18027,0.011719,0.74259,-0.81903,-0.9901,-0.91404,0.019317,0,0,0.247,-0.19777,0,0.10045,0,0,0.60203,-0.031618,0,0.60286,-0.81688,-0.99225,-0.91404,6.3632,-0.90772,0.15217,3.3605e-05,0.26,0.32,0
0.18468,0.012721,0.71841,-0.822,-0.96567,-0.89551,0.024365,0,0,0.19112,-0.18243,0,0.1267,0,0,0.60767,-0.03647,0,0.60877,-0.81798,-0.96969,-0.89551,9.3675,-0.89439,0.1314,4.4449e-06,0.28,0.32,0
0.18792,0.014019,0.69398,-0.82638,-0.93848,-0.87645,0.029291,0,0,0.13018,-0.16129,0,0.15231,0,0,0.61466,-0.040468,0,0.61601,-0.81919,-0.94567,-0.87645,13.795,-0.88043,0.1097,-1.1051e-05,0.3,0.32,0
0.18989,0.015592,0.66924,-0.83185,-0.90853,-0.85674,0.033585,0,0,0.064691,-0.13467,0,0.17464,0,0,0.62246,-0.043283,0,0.62398,-0.81922,-0.92116,-0.85674,20.609,-0.86571,0.089302,-1.6036e-05,0.32,0.32,0
0.19051,0.017378,0.64418,-0.84526,-1.1382,-1.0782,0.037067,0,0,0.31051,-0.10403,0,0.14321,0,0,0.63222,-0.06701,0,0.63616,-0.83468,-1.1488,-1.0782,15.589,-1.0205,0.29065,0.0029682,0.34,0.32,0
0.20231,0.0174,0.63142,-0.85941,-1.3717,-1.3007,0.040721,0,0,0.57373,-0.092201,0,0.10588,0,0,0.64477,-0.088504,0,0.65086,-0.85619,-1.3749,-1.3007,4.5169,-1.1773,0.48588,0.0054318,0.36,0.32,0
0.21346,0.017538,0.61839,-0.86367,-1.3429,-1.2804,0.042999,0,0,0.54172,-0.081346,0,0.1118,0,0,0.65668,-0.084907,0,0.66217,-0.85984,-1.3468,-1.2804,5.0862,-1.1623,0.45736,0.0045665,0.38,0.32,0
0.22398,0.017739,0.60515,-0.86572,-1.3148,-1.2593,0.043031,0,0,0.51167,-0.072161,0,0.11188,0,0,0.66449,-0.079073,0,0.66918,-0.86163,-1.3189,-1.2593,5.424,-1.1466,0.43058,0.0038366,0.4,0.32,0
0.23392,0.017936,0.59181,-0.86502,-1.2881,-1.2377,0.040799,0,0,0.48455,-0.065476,0,0.10608,0,0,0.66701,-0.071676,0,0.67084,-0.86112,-1.292,-1.2377,5.4581,-1.1303,0.40648,0.0032432,0.42,0.32,0
0.24336,0.018062,0.57847,-0.86132,-1.2631,-1.2158,0.036751,0,0,0.46083,-0.061508,0,0.095553,0,0,0.66356,-0.063503,0,0.66659,-0.85798,-1.2665,-1.2158,5.1833,-1.1134,0.38565,0.0027751,0.44,0.32,0
0.25236,0.018063,0.56527,-0.85483,-1.2394,-1.1935,0.031434,0,0,0.44031,-0.059603,0,0.081727,0,0,0.65407,-0.055485,0,0.65644,-0.85228,-1.2419,-1.1935,4.6424,-1.0959,0.36784,0.0024078,0.46,0.32,0
0.26097,0.017891,0.55231,-0.846,-1.2159,-1.1709,0.025213,0,0,0.42235,-0.058544,0,0.065553,0,0,0.63933,-0.048684,0,0.64124,-0.84429,-1.2176,-1.1709,3.8813,-1.0776,0.3523,0.002113,0.48,0.32,0
0.26925,0.017493,0.53969,-0.82685,-0.98019,-0.94688,0.019235,0,0,0.10511,-0.057733,0,0.072985,0,0,0.62342,-0.03302,0,0.62444,-0.79564,-1.0114,-0.94688,38.587,-0.91797,0.2105,0.00098016,0.5,0.32,0
0.26518,0.017852,0.51505,-0.81158,-0.76246,-0.72974,0.015656,0,0,-0.21279,-0.085076,0,0.081413,0,0,0.61075,-0.01928,0,0.61108,-0.75789,-0.81615,-0.72974,73.742,-0.76792,0.07633,-1.2809e-05,0.52,0.32,0
0.26074,0.018092,0.49083,-0.80106,-0.75327,-0.71172,0.01348,0,0,-0.23229,-0.10804,0,0.070094,0,0,0.60031,-0.017709,0,0.6006,-0.74973,-0.8046,-0.71172,75.286,-0.75535,0.08088,-8.3707e-06,0.54,0.32,0
0.25588,0.018224,0.46703,-0.79154,-0.74188,-0.69354,0.011643,0,0,-0.2548,-0.12568,0,0.060544,0,0,0.59062,-0.016912,0,0.59088,-0.73928,-0.79413,-0.69354,77.439,-0.74232,0.087236,-5.3187e-06,0.56,0.32,0
0.25055,0.018253,0.44358,-0.78327,-0.72851,-0.67533,0.010027,0,0,-0.28065,-0.13828,0,0.052139,0,0,0.58227,-0.016433,0,0.58251,-0.72673,-0.78505,-0.67533,79.943,-0.72904,0.095084,-4.8011e-06,0.58,0.32,0
0.24466,0.018185,0.42045,-0.77628,-0.71358,-0.65718,0.0085953,0,0,-0.30966,-0.14664,0,0.044696,0,0,0.57546,-0.01594,0,0.57568,-0.71243,-0.77744,-0.65718,82.334,-0.71568,0.10426,-8.1558e-06,0.6,0.32,0
0.23816,0.018033,0.39755,-0.77047,-0.69742,-0.63914,0.0073302,0,0,-0.34146,-0.15153,0,0.038117,0,0,0.57015,-0.015274,0,0.57036,-0.69669,-0.7712,-0.63914,84.326,-0.70234,0.11468,-1.7051e-05,0.62,0.32,0
0.231,0.017808,0.37483,-0.76572,-0.68029,-0.62122,0.0062267,0,0,-0.3757,-0.15359,0,0.032379,0,0,0.56619,-0.014403,0,0.56637,-0.67984,-0.76617,-0.62122,85.853,-0.68908,0.12629,-3.3498e-05,0.64,0.32,0
0.22313,0.017526,0.35225,-0.76192,-0.66239,-0.60342,0.0052829,0,0,-0.41211,-0.15332,0,0.027471,0,0,0.5634,-0.013362,0,0.56356,-0.66211,-0.7622,-0.60342,86.97,-0.67591,0.13906,-5.9863e-05,0.66,0.32,0
0.21452,0.017202,0.32976,-0.75901,-0.64384,-0.58574,0.0045017,0,0,-0.45052,-0.15108,0,0.023409,0,0,0.56164,-0.012212,0,0.56178,-0.64367,-0.75919,-0.58574,87.765,-0.66287,0.15295,-9.8883e-05,0.68,0.32,0
0.20511,0.016851,0.30732,-0.75694,-0.62477,-0.56817,0.0038903,0,0,-0.4908,-0.14714,0,0.02023,0,0,0.5608,-0.011022,0,0.56091,-0.62465,-0.75705,-0.56817,88.316,-0.64996,0.16792,-0.0001537,0.7,0.32,0
0.19488,0.016486,0.2849,-0.75568,-0.60524,-0.55072,0.0034597,0,0,-0.53289,-0.14173,0,0.01799,0,0,0.56083,-0.0098633,0,0.56091,-0.60516,-0.75576,-0.55072,88.683,-0.63721,0.18396,-0.00022791,0.72,0.32,0
0.1838,0.016122,0.26245,-0.75525,-0.58533,-0.5334,0.0032207,0,0,-0.5768,-0.13502,0,0.016747,0,0,0.56172,-0.0088106,0,0.56179,-0.58527,-0.75531,-0.5334,88.915,-0.62466,0.20106,-0.00032562,0.74,0.32,0
0.17181,0.01577,0.23996,-0.75565,-0.56513,-0.51621,0.0031787,0,0,-0.62253,-0.12718,0,0.016529,0,0,0.56354,-0.0079399,0,0.56359,-0.56508,-0.7557,-0.51621,89.044,-0.61233,0.21918,-0.0004515,0.76,0.32,0
0.15889,0.015442,0.21737,-0.7569,-0.54472,-0.49917,0.0033246,0,0,-0.6701,-0.11842,0,0.017288,0,0,0.56638,-0.0073301,0,0.56643,-0.54466,-0.75695,-0.49917,89.103,-0.60026,0.23831,-0.00061064,0.78,0.32,0
0.14501,0.015145,0.19465,-0.759,-0.52421,-0.48229,0.0036225,0,0,-0.71946,-0.10899,0,0.018837,0,0,0.5704,-0.0070561,0,0.57045,-0.52415,-0.75906,-0.48229,89.116,-0.5885,0.25839,-0.00080824,0.8,0.32,0
0.13012,0.014882,0.17174,-0.76189,-0.50377,-0.46557,0.0039976,0,0,-0.77045,-0.099315,0,0.020788,0,0,0.57579,-0.0071712,0,0.57584,-0.5037,-0.76196,-0.46557,89.113,-0.57708,0.27928,-0.0010488,0.82,0.32,0
0.11419,0.014654,0.14858,-0.76543,-0.48362,-0.44901,0.0043393,0,0,-0.82271,-0.089981,0,0.022565,0,0,0.58271,-0.0076666,0,0.58277,-0.48355,-0.7655,-0.44901,89.118,-0.56602,0.30071,-0.0013347,0.84,0.32,0
0.097208,0.014453,0.12512,-0.76939,-0.46406,-0.4326,0.0045332,0,0,-0.87567,-0.081797,0,0.023573,0,0,0.59121,-0.0084064,0,0.59129,-0.46399,-0.76946,-0.4326,89.15,-0.55535,0.32232,-0.0016649,0.86,0.32,0
0.079163,0.014278,0.10129,-0.7735,-0.44532,-0.41629,0.0045368,0,0,-0.92874,-0.075476,0,0.023591,0,0,0.6011,-0.0090861,0,0.6012,-0.44526,-0.77356,-0.41629,89.208,-0.54504,0.3437,-0.0020355,0.88,0.32,0
0.060058,0.014134,0.077034,-0.77747,-0.42735,-0.39996,0.0043603,0,0,-0.98152,-0.071202,0,0.022673,0,0,0.61181,-0.0092754,0,0.61191,-0.42729,-0.77753,-0.39996,89.287,-0.53493,0.36467,-0.0024435,0.9,0.32,0
0.039902,0.01404,0.052344,-0.78,-0.44665,-0.40725,0.0037807,0,0,-0.73653,-0.068287,0,0.014611,0,0,0.62493,-0.012885,0,0.62513,-0.44661,-0.78005,-0.40725,89.344,-0.54464,0.35501,-0.0022187,0.92,0.32,0
0.030597,0.013765,0.039692,-0.7849,-0.4785,-0.41871,0.0028195,0,0,-0.47605,-0.07772,0,0.0073308,0,0,0.64153,-0.014945,0,0.64177,-0.47847,-0.78493,-0.41871,89.473,-0.5607,0.3403,-0.0018153,0.94,0.32,0
0.02086,0.013531,0.026683,-0.78685,-0.46961,-0.40362,0.0021648,0,0,-0.49819,-0.08579,0,0.0056285,0,0,0.65703,-0.010917,0,0.65716,-0.4696,-0.78686,-0.40362,89.609,-0.55336,0.35488,-0.0020306,0.96,0.32,0
0.010669,0.013385,0.013411,-0.78772,-0.45613,-0.38657,0.0013368,0,0,-0.5215,-0.090438,0,0.0034757,0,0,0.66707,-0.0057191,0,0.66709,-0.45613,-0.78772,-0.38657,89.769,-0.54347,0.3713,-0.002321,0.98,0.32,0
0,0.013337,0,-0.7711,-0.43138,-0.36074,-0.00090936,0,0,-0.53346,-0.091824,0,-0.0023643,0,0,0.67053,1.301e-18,0,0.67052,-0.43137,-0.7711,-0.36074,-89.847,-0.52107,0.38,-0.0024931,1,0.32,0
0,0.014242,1,-0.93509,-1.8721,-1.8422,-0.0024095,0,0,1.1792,-0.038929,0,-0.0062647,0,0,0.66752,-4.6751e-16,0,0.66751,-0.93508,-1.8721,-1.8422,-0.14733,-1.5498,0.92242,0.040166,0,0.34,0
0.023584,0.014117,0.98665,-0.91618,-1.8478,-1.8158,-0.0083502,0,0,1.1696,-0.041541,0,-0.02171,0,0,0.66531,0.0087437,0,0.66536,-0.91611,-1.8479,-1.8158,-0.51349,-1.5266,0.91617,0.039333,0.02,0.34,0
0.046782,0.013752,0.97339,-0.91014,-1.8349,-1.7969,-0.015992,0,0,1.1528,-0.049376,0,-0.041578,0,0,0.65875,0.016884,0,0.65898,-0.90987,-1.8352,-1.7969,-0.99044,-1.514,0.90676,0.038062,0.04,0.34,0
0.069695,0.013194,0.9603,-0.90112,-1.826,-1.7785,-0.021815,0,0,1.1405,-0.061861,0,-0.056719,0,0,0.64814,0.023575,0,0.64859,-0.90061,-1.8265,-1.7785,-1.3504,-1.5019,0.90285,0.037436,0.06,0.34,0
0.092403,0.012526,0.94746,-0.89003,-1.8198,-1.7604,-0.024771,0,0,1.1315,-0.077223,0,-0.064404,0,0,0.63419,0.027708,0,0.63485,-0.88938,-1.8205,-1.7604,-1.525,-1.4901,0.90257,0.0372,0.08,0.34,0
0.11496,0.011848,0.93493,-0.86506,-1.4488,-1.3954,-0.024711,0,0,0.81501,-0.092678,0,-0.095587,0,0,0.62029,0.021179,0,0.62072,-0.86346,-1.4504,-1.3954,-3.7456,-1.2364,0.56178,0.01894,0.1,0.34,0
0.125,0.0099801,0.91037,-0.84316,-1.0869,-1.0342,-0.0219,0,0,0.49671,-0.13699,0,-0.11388,0,0,0.60999,0.011557,0,0.61011,-0.8412,-1.0888,-1.0342,-5.0939,-0.98808,0.22534,0.00047321,0.12,0.34,0
0.13482,0.008387,0.88613,-0.83312,-1.0849,-1.0185,-0.016741,0,0,0.48187,-0.17262,0,-0.087055,0,0,0.60237,0.0070139,0,0.60242,-0.83201,-1.086,-1.0185,-3.7883,-0.97881,0.22782,0.0004324,0.14,0.34,0
0.14428,0.0071995,0.86218,-0.8252,-1.0782,-1.0021,-0.010276,0,0,0.45996,-0.19783,0,-0.053435,0,0,0.59612,0.00091292,0,0.59612,-0.82479,-1.0786,-1.0021,-2.3221,-0.9685,0.22553,0.00036875,0.16,0.34,0
0.15322,0.0064583,0.83844,-0.81956,-1.0674,-0.98532,-0.0035579,0,0,0.43098,-0.21351,0,-0.018501,0,0,0.59175,-0.0061893,0,0.59178,-0.81951,-1.0675,-0.98532,-0.82217,-0.95744,0.21879,0.00029343,0.18,0.34,0
0.16152,0.0061532,0.81484,-0.81601,-1.0534,-0.96824,0.0029756,0,0,0.3958,-0.2214,0,0.015473,0,0,0.5895,-0.013815,0,0.58965,-0.81598,-1.0534,-0.96824,0.71806,-0.94588,0.20836,0.0002166,0.2,0.34,0
0.16905,0.0062602,0.79128,-0.81427,-1.0367,-0.95092,0.0093101,0,0,0.35529,-0.22291,0,0.048413,0,0,0.58945,-0.021629,0,0.58984,-0.81388,-1.037,-0.95092,2.3931,-0.93395,0.19493,0.00014566,0.22,0.34,0
0.17573,0.0067634,0.76768,-0.81416,-1.0175,-0.93335,0.015631,0,0,0.30988,-0.21885,0,0.08128,0,0,0.59163,-0.029391,0,0.59236,-0.81297,-1.0187,-0.93335,4.3698,-0.92168,0.17904,8.5358e-05,0.24,0.34,0
0.18145,0.0076634,0.74395,-0.81566,-0.99599,-0.91547,0.022128,0,0,0.2595,-0.20935,0,0.11507,0,0,0.59603,-0.036839,0,0.59716,-0.81299,-0.99867,-0.91547,6.8946,-0.90904,0.16109,3.8381e-05,0.26,0.34,0
0.18611,0.0089734,0.72,-0.81887,-0.9718,-0.8972,0.028832,0,0,0.20366,-0.19395,0,0.14993,0,0,0.60252,-0.043579,0,0.6041,-0.81362,-0.97705,-0.8972,10.33,-0.89596,0.14155,5.7622e-06,0.28,0.34,0
