"Displacements:0","Displacements:1","Stress/Strain:0","Stress/Strain:1","Stress/Strain:2","Stress/Strain:3","Stress/Strain:4","Stress/Strain:5","Stress/Strain:6","Stress/Strain:7","Stress/Strain:8","Stress/Strain:9","Stress/Strain:10","Stress/Strain:11","Stress/Strain:12","Principal Stress:0","Principal Stress:1","Principal Stress:2","Principal Stress:3","Principal Stress:4","Principal Stress:5","Principal Stress:6","nodes:0","nodes:1","nodes:2"
0.00109596,0.00117282,0.0355193,0.00948061,0.0135,0.0101798,0,0,0.0572503,-0.0104503,0,0.0529348,0,0,0,0.0390266,0.00597328,0.0135,19.0108,0.0195,0.0300065,1.09883e-06,0.02,0.04,0
0.00229001,0.00240716,0.0354535,0.00458374,0.0120112,0.00809728,0,0,0.06095,-0.0193113,0,0.0421059,0,0,0,0.0374485,0.00258872,0.0120112,13.841,0.0173495,0.0312334,1.09811e-06,0.04,0.04,0
0.00353396,0.00353399,0.0349146,0.00287254,0.0113362,0.00589529,0,0,0.0613041,-0.0220054,0,0.0306555,0,0,0,0.0359649,0.00182231,0.0113362,10.1011,0.0163744,0.0305188,9.95894e-07,0.06,0.04,0
0.00474217,0.0045044,0.033304,0.00181206,0.0105348,0.00421743,0,0,0.0591999,-0.0226792,0,0.0219306,0,0,0,0.033859,0.00125704,0.0105348,7.49713,0.015217,0.0290945,8.44852e-07,0.08,0.04,0
0.00590195,0.00534337,0.0317528,0.0011995,0.0098857,0.00309593,0,0,0.0568545,-0.0225841,0,0.0160988,0,0,0,0.0320634,0.000888948,0.0098857,5.72813,0.0142793,0.0277906,7.25451e-07,0.1,0.04,0
0.00701635,0.00607068,0.0304415,0.000824306,0.00937975,0.00232633,0,0,0.0547606,-0.0222442,0,0.0120969,0,0,0,0.0306231,0.000642694,0.00937975,4.46391,0.0135485,0.0267062,6.3695e-07,0.12,0.04,0
0.00809238,0.00670288,0.029379,0.000587072,0.00898982,0.00178579,0,0,0.0530118,-0.0218471,0,0.00928609,0,0,0,0.0294893,0.000476733,0.00898982,3.53565,0.0129853,0.0258305,5.71907e-07,0.14,0.04,0
0.00913683,0.0072522,0.0285247,0.000432431,0.00868715,0.00139353,0,0,0.0515777,-0.0214623,0,0.00724638,0,0,0,0.0285937,0.000363473,0.00868715,2.83292,0.0125481,0.0251247,5.23386e-07,0.16,0.04,0
0.0101555,0.00772786,0.0278372,0.000330016,0.00845017,0.00109947,0,0,0.0504063,-0.0211124,0,0.00571725,0,0,0,0.0278811,0.000286139,0.00845017,2.28527,0.0122058,0.0245529,4.86544e-07,0.18,0.04,0
0.0111531,0.00813679,0.0272827,0.00026242,0.00826354,0.000870783,0,0,0.0494499,-0.0208029,0,0.00452807,0,0,0,0.0273108,0.000234387,0.00826354,1.84392,0.0119362,0.0240873,4.58141e-07,0.2,0.04,0
0.0121335,0.00848429,0.0268359,0.000219261,0.00811655,0.000685081,0,0,0.0486703,-0.0205329,0,0.00356242,0,0,0,0.0268535,0.00020164,0.00811655,1.47343,0.0117239,0.023707,4.36028e-07,0.22,0.04,0
0.0130999,0.00877439,0.0264785,0.000193987,0.00800176,0.000526389,0,0,0.0480396,-0.0203002,0,0.00273722,0,0,0,0.0264891,0.00018345,0.00800176,1.14682,0.0115581,0.0233976,4.18782e-07,0.24,0.04,0
0.0140551,0.0090102,0.026198,0.000182099,0.00791402,0.000382944,0,0,0.0475383,-0.020103,0,0.00199131,0,0,0,0.0262036,0.000176463,0.00791402,0.84313,0.0114314,0.0231494,4.05473e-07,0.26,0.04,0
0.0150014,0.00919422,0.0259858,0.00018009,0.00784978,0.00024604,0,0,0.0471538,-0.0199412,0,0.00127941,0,0,0,0.0259882,0.000177745,0.00784978,0.546209,0.0113386,0.0229569,3.9551e-07,0.28,0.04,0
0.0159412,0.00932855,0.025837,0.000184792,0.00780653,0.000109497,0,0,0.0468792,-0.0198165,0,0.000569382,0,0,0,0.0258374,0.000184325,0.00780653,0.244561,0.0112761,0.0228177,3.88542e-07,0.3,0.04,0
0.0168766,0.00941522,0.0257484,0.000192967,0.0077824,-3.04672e-05,0,0,0.0467115,-0.0197325,0,-0.00015843,0,0,0,0.0257484,0.000192931,0.0077824,-0.0683081,0.0112412,0.0227317,3.84387e-07,0.32,0.04,0
0.0178097,0.00945645,0.0257182,0.000201108,0.0077758,-0.000175149,0,0,0.0466503,-0.0196942,0,-0.000910773,0,0,0,0.0257194,0.000199906,0.0077758,-0.393252,0.0112317,0.0227004,3.82973e-07,0.34,0.04,0
0.0187426,0.00945498,0.0257451,0.00020539,0.00778514,-0.00032319,0,0,0.0466959,-0.0197074,0,-0.00168059,0,0,0,0.0257492,0.000201301,0.00778514,-0.72489,0.0112452,0.0227257,3.84285e-07,0.36,0.04,0
0.0196775,0.00941437,0.025827,0.000201753,0.00780862,-0.000470422,0,0,0.0468477,-0.0197778,0,-0.00244619,0,0,0,0.0258356,0.00019312,0.00780862,-1.05135,0.0112791,0.022809,3.88313e-07,0.38,0.04,0
0.0206165,0.00933934,0.0259605,0.000186017,0.00784396,-0.000609807,0,0,0.047103,-0.0199106,0,-0.003171,0,0,0,0.0259749,0.000171598,0.00784396,-1.35457,0.0113302,0.02295,3.95005e-07,0.4,0.04,0
0.0215616,0.00923595,0.0261402,0.000154328,0.00788836,-0.000731535,0,0,0.0474548,-0.0201085,0,-0.00380398,0,0,0,0.0261608,0.000133751,0.00788836,-1.61125,0.0113943,0.0231454,4.04204e-07,0.42,0.04,0
0.0225147,0.00911184,0.0263575,0.000104124,0.00793848,-0.000823648,0,0,0.0478894,-0.0203693,0,-0.00428297,0,0,0,0.0263833,7.8309e-05,0.00793848,-1.79519,0.0114667,0.0233874,4.15571e-07,0.44,0.04,0
0.0234772,0.00897619,0.0266001,3.62915e-05,0.00799092,-0.000873609,0,0,0.0483839,-0.020682,0,-0.00454277,0,0,0,0.0266288,7.59194e-06,0.00799092,-1.88159,0.0115424,0.0236621,4.28519e-07,0.46,0.04,0
0.0244501,0.00883942,0.0268526,-4.26582e-05,0.00804297,-0.000871544,0,0,0.0489049,-0.0210226,0,-0.00453203,0,0,0,0.0268808,-7.08712e-05,0.00804297,-1.85409,0.0116176,0.0239488,4.42177e-07,0.48,0.04,0
0.0254334,0.00871255,0.0270978,-0.000120399,0.00809321,-0.000814108,0,0,0.0494118,-0.0213554,0,-0.00423336,0,0,0,0.0271221,-0.000144727,0.00809321,-1.7117,0.0116902,0.0242223,4.55494e-07,0.5,0.04,0
0.0264265,0.00860629,0.0273198,-0.000183275,0.00814097,-0.000707156,0,0,0.0498651,-0.021643,0,-0.00367721,0,0,0,0.027338,-0.000201445,0.00814097,-1.47188,0.0117592,0.0244596,4.67457e-07,0.52,0.04,0
0.027428,0.00852994,0.0275068,-0.000223517,0.00818499,-0.000563969,0,0,0.0502367,-0.0218621,0,-0.00293264,0,0,0,0.0275183,-0.000234982,0.00818499,-1.16462,0.0118228,0.0246467,4.7735e-07,0.54,0.04,0
0.028436,0.00849073,0.0276517,-0.000243119,0.00822259,-0.000399868,0,0,0.0505158,-0.0220108,0,-0.00207932,0,0,0,0.0276575,-0.00024885,0.00822259,-0.821101,0.0118771,0.0247815,4.84862e-07,0.56,0.04,0
0.0294486,0.00849355,0.0277518,-0.000250545,0.00825037,-0.000226321,0,0,0.0507037,-0.0221024,0,-0.00117687,0,0,0,0.0277536,-0.000252374,0.00825037,-0.463038,0.0119172,0.0248697,4.89985e-07,0.58,0.04,0
0.0304641,0.00854108,0.027806,-0.000252946,0.00826592,-4.92738e-05,0,0,0.0508042,-0.0221491,0,-0.000256224,0,0,0,0.0278061,-0.000253032,0.00826592,-0.100616,0.0119397,0.0249169,4.92774e-07,0.6,0.04,0
0.0314808,0.008634,0.0278135,-0.000250305,0.00826896,0.000127933,0,0,0.0508158,-0.0221501,0,0.000665254,0,0,0,0.0278141,-0.000250889,0.00826896,0.261185,0.011944,0.0249223,4.93157e-07,0.62,0.04,0
0.0324968,0.00877099,0.0277732,-0.000235486,0.00826131,0.00029935,0,0,0.0507309,-0.0220917,0,0.00155662,0,0,0,0.0277764,-0.000238685,0.00826131,0.612269,0.011933,0.024879,4.90936e-07,0.64,0.04,0
0.03351,0.00894853,0.027686,-0.000200145,0.00824576,0.000453551,0,0,0.0505446,-0.0219594,0,0.00235846,0,0,0,0.0276934,-0.00020752,0.00824576,0.931551,0.0119105,0.0247803,4.85989e-07,0.66,0.04,0
0.0345186,0.00916077,0.0275569,-0.000142494,0.00822433,0.000575375,0,0,0.0502648,-0.0217538,0,0.00299195,0,0,0,0.0275689,-0.00015444,0.00822433,1.18947,0.0118796,0.0246272,4.78512e-07,0.68,0.04,0
0.0355206,0.00939982,0.0273959,-7.04742e-05,0.00819763,0.000651842,0,0,0.0499155,-0.0214971,0,0.00338958,0,0,0,0.0274114,-8.59352e-05,0.00819763,1.35875,0.011841,0.0244324,4.6913e-07,0.7,0.04,0
0.0365152,0.00965642,0.0272165,2.24006e-06,0.00816563,0.000677466,0,0,0.0495323,-0.0212248,0,0.00352282,0,0,0,0.0272334,-1.46142e-05,0.00816563,1.42513,0.0117948,0.0242172,4.58778e-07,0.72,0.04,0
0.0375019,0.00992103,0.0270335,6.34502e-05,0.0081291,0.000655928,0,0,0.0491515,-0.0209707,0,0.00341083,0,0,0,0.0270495,4.75071e-05,0.0081291,1.39237,0.011742,0.0240042,4.4844e-07,0.74,0.04,0
0.0384812,0.0101848,0.02686,0.000106779,0.00809002,0.000597358,0,0,0.0488018,-0.0207564,0,0.00310626,0,0,0,0.0268733,9.34476e-05,0.00809002,1.27848,0.0116856,0.0238109,4.38917e-07,0.76,0.04,0
0.039454,0.0104399,0.0267053,0.000131329,0.00805098,0.000514514,0,0,0.0485011,-0.0205911,0,0.00267547,0,0,0,0.0267152,0.000121371,0.00805098,1.10878,0.0116292,0.0236481,4.30718e-07,0.78,0.04,0
0.0404213,0.0106806,0.0265751,0.000139435,0.00801437,0.000419676,0,0,0.048258,-0.0204748,0,0.00218232,0,0,0,0.0265818,0.000132774,0.00801437,0.909285,0.0115763,0.0235204,4.24089e-07,0.8,0.04,0
0.0413843,0.0109022,0.0264719,0.000134536,0.00798193,0.000323222,0,0,0.0480739,-0.0204032,0,0.00168075,0,0,0,0.0264759,0.00013057,0.00798193,0.703014,0.0115295,0.023428,4.19068e-07,0.82,0.04,0
0.0423442,0.0111017,0.0263952,0.00012026,0.00795465,0.000233118,0,0,0.0479455,-0.0203694,0,0.00121222,0,0,0,0.0263973,0.000118192,0.00795465,0.508289,0.0114901,0.0233681,4.15554e-07,0.84,0.04,0
0.0433021,0.0112774,0.0263429,0.000100031,0.00793287,0.000154911,0,0,0.047866,-0.0203654,0,0.000805538,0,0,0,0.0263438,9.9117e-05,0.00793287,0.338201,0.0114586,0.0233357,4.13352e-07,0.86,0.04,0
0.0442589,0.0114286,0.026311,7.69502e-05,0.00791639,9.18497e-05,0,0,0.047826,-0.0203825,0,0.000477618,0,0,0,0.0263113,7.66287e-05,0.00791639,0.200598,0.0114348,0.0233248,4.12206e-07,0.88,0.04,0
0.0452152,0.011555,0.0262951,5.36558e-05,0.00790463,4.51377e-05,0,0,0.0478153,-0.0204125,0,0.000234716,0,0,0,0.0262952,5.35781e-05,0.00790463,0.0985535,0.0114178,0.0233289,4.11837e-07,0.9,0.04,0
0.0461715,0.0116572,0.0262903,3.22492e-05,0.00789677,1.42684e-05,0,0,0.0478232,-0.0204478,0,7.41955e-05,0,0,0,0.0262903,3.22414e-05,0.00789677,0.0311339,0.0114065,0.0233416,4.11969e-07,0.92,0.04,0
0.0471281,0.0117357,0.0262921,1.42819e-05,0.0078919,-2.59439e-06,0,0,0.0478404,-0.0204818,0,-1.34908e-05,0,0,0,0.0262921,1.42816e-05,0.0078919,-0.00565679,0.0113994,0.0233575,4.12352e-07,0.94,0.04,0
0.0480851,0.0117912,0.0262963,8.12413e-07,0.00788914,-8.24455e-06,0,0,0.0478587,-0.0205097,0,-4.28717e-05,0,0,0,0.0262963,8.09828e-07,0.00788914,-0.0179642,0.0113954,0.023372,4.1278e-07,0.96,0.04,0
0.0490425,0.0118242,0.0263001,-7.50125e-06,0.00788779,-6.11127e-06,0,0,0.0478721,-0.0205278,0,-3.17786e-05,0,0,0,0.0263001,-7.50267e-06,0.00788779,-0.0133098,0.0113935,0.0233821,4.131e-07,0.98,0.04,0
0.05,0.0118352,0.0263016,-1.03088e-05,0.0078874,0.000105438,0,0,0.047877,-0.020534,0,0.000548275,0,0,0,0.026302,-1.07313e-05,0.0078874,0.229591,0.0113929,0.0233863,4.13244e-07,1,0.04,0
0,0,0.0335655,0.0143852,0.0143852,0.00984928,0,0,0.0498688,-2.1684e-19,0,0.0512163,0,0,0,0.0377223,0.0102284,0.0143852,22.8819,0.0207787,0.0256692,7.92437e-07,0,0.06,0
0.000997375,0.00102433,0.0331142,0.0107479,0.0131586,0.00938164,0,0,0.0518844,-0.0062679,0,0.0487845,0,0,0,0.0365282,0.00733384,0.0131586,19.9968,0.0190069,0.0267617,8.29351e-07,0.02,0.06,0
0.00207538,0.0021006,0.0334433,0.00708904,0.0121597,0.00854016,0,0,0.0553373,-0.0131837,0,0.0444088,0,0,0,0.0359687,0.00456358,0.0121597,16.4738,0.017564,0.02838,8.96573e-07,0.04,0.06,0
0.00321087,0.00313479,0.033402,0.00449761,0.0113699,0.00701823,0,0,0.0572834,-0.0178679,0,0.0364948,0,0,0,0.0350159,0.00288365,0.0113699,12.951,0.0164231,0.0288412,8.82022e-07,0.06,0.06,0
0.00436671,0.00407269,0.0328975,0.00302444,0.0107766,0.00551557,0,0,0.0575144,-0.0201556,0,0.028681,0,0,0,0.0338833,0.00203861,0.0107766,10.1338,0.0155662,0.0284988,8.22879e-07,0.08,0.06,0
0.00551144,0.00490145,0.0320337,0.00208695,0.0102362,0.00428554,0,0,0.0566735,-0.021188,0,0.0222848,0,0,0,0.0326349,0.00148574,0.0102362,7.98584,0.0147856,0.0278258,7.48833e-07,0.1,0.06,0
0.00663366,0.00562877,0.0311199,0.0014833,0.00978098,0.00334831,0,0,0.0554813,-0.0215739,0,0.0174112,0,0,0,0.0314935,0.00110972,0.00978098,6.36629,0.0141281,0.027109,6.81399e-07,0.12,0.06,0
0.0077307,0.00626488,0.0302723,0.00108278,0.00940651,0.00264061,0,0,0.054251,-0.0216417,0,0.0137312,0,0,0,0.0305092,0.000845821,0.00940651,5.12775,0.0135872,0.0264436,6.24992e-07,0.14,0.06,0
0.00880369,0.00681951,0.029529,0.000812222,0.00910238,0.0021024,0,0,0.0531093,-0.0215544,0,0.0109325,0,0,0,0.0296821,0.000659118,0.00910238,4.16511,0.0131479,0.0258568,5.7921e-07,0.16,0.06,0
0.00985507,0.00730074,0.028893,0.000627835,0.00885624,0.00168572,0,0,0.0520955,-0.0213938,0,0.00876576,0,0,0,0.0289931,0.000527654,0.00885624,3.40103,0.0127923,0.025349,5.42274e-07,0.18,0.06,0
0.0108875,0.00771506,0.0283546,0.000503076,0.00865731,0.00135495,0,0,0.051213,-0.021201,0,0.00704575,0,0,0,0.0284204,0.000437315,0.00865731,2.77864,0.012505,0.0249119,5.12392e-07,0.2,0.06,0
0.0119036,0.00806758,0.0279019,0.0004213,0.00849695,0.00108359,0,0,0.0504528,-0.0209967,0,0.00563468,0,0,0,0.0279445,0.000378639,0.00849695,2.25458,0.0122734,0.0245356,4.88085e-07,0.22,0.06,0
0.0129056,0.00836225,0.027523,0.000371582,0.00836839,0.000851673,0,0,0.0498021,-0.0207917,0,0.0044287,0,0,0,0.0275497,0.000344893,0.00836839,1.79487,0.0120877,0.0242116,4.68228e-07,0.24,0.06,0
0.0138957,0.00860218,0.0272086,0.000346182,0.00826643,0.00064395,0,0,0.0492496,-0.0205927,0,0.00334854,0,0,0,0.027224,0.000330754,0.00826643,1.37245,0.0119404,0.0239334,4.52002e-07,0.26,0.06,0
0.0148756,0.00878979,0.026951,0.000338923,0.00818697,0.000448842,0,0,0.0487864,-0.0204049,0,0.00233398,0,0,0,0.0269586,0.000331355,0.00818697,0.96599,0.0118256,0.023697,4.38839e-07,0.28,0.06,0
0.0158471,0.00892713,0.0267447,0.000344129,0.00812664,0.000257947,0,0,0.0484069,-0.0202345,0,0.00134132,0,0,0,0.0267472,0.000341609,0.00812664,0.559738,0.0117385,0.0235009,4.28369e-07,0.3,0.06,0
0.0168119,0.00901614,0.0265857,0.000355945,0.00808248,6.59583e-05,0,0,0.0481083,-0.020089,0,0.000342983,0,0,0,0.0265858,0.000355779,0.00808248,0.144077,0.0116747,0.0233462,4.20376e-07,0.32,0.06,0
0.0177715,0.00905891,0.026471,0.000368016,0.00805171,-0.000129194,0,0,0.0478902,-0.0199776,0,-0.000671806,0,0,0,0.0264717,0.000367377,0.00805171,-0.283569,0.0116302,0.0232355,4.14753e-07,0.34,0.06,0
0.0187275,0.00905802,0.0263983,0.000373503,0.00803154,-0.000326152,0,0,0.0477536,-0.0199109,0,-0.00169599,0,0,0,0.0264024,0.000369416,0.00803154,-0.717901,0.0116011,0.0231723,4.11453e-07,0.36,0.06,0
0.0196816,0.00901689,0.0263652,0.000365298,0.00801914,-0.000520093,0,0,0.0476997,-0.0199,0,-0.00270449,0,0,0,0.0263756,0.000354898,0.00801914,-1.14552,0.0115832,0.02316,4.10447e-07,0.38,0.06,0
0.0206355,0.00894005,0.0263691,0.000336451,0.00801167,-0.000702806,0,0,0.0477294,-0.0199556,0,-0.00365459,0,0,0,0.0263881,0.000317491,0.00801167,-1.54532,0.0115724,0.023201,4.11684e-07,0.4,0.06,0
0.0215908,0.00883348,0.026407,0.000280256,0.00800617,-0.000862928,0,0,0.0478421,-0.0200874,0,-0.00448722,0,0,0,0.0264354,0.000251786,0.00800617,-1.88965,0.0115645,0.0232954,4.15056e-07,0.42,0.06,0
0.0225492,0.00870477,0.0264743,0.000191726,0.0079998,-0.000985973,0,0,0.0480336,-0.020301,0,-0.00512706,0,0,0,0.0265112,0.00015479,0.0079998,-2.1454,0.0115553,0.0234401,4.20332e-07,0.44,0.06,0
0.0235121,0.00856329,0.0265634,7.0468e-05,0.00799016,-0.00105578,0,0,0.0482904,-0.0205912,0,-0.00549004,0,0,0,0.0266054,2.84605e-05,0.00799016,-2.27849,0.0115413,0.0236247,4.2703e-07,0.46,0.06,0
0.0244808,0.00841996,0.0266635,-7.29805e-05,0.00797715,-0.00105782,0,0,0.0485844,-0.0209303,0,-0.00550069,0,0,0,0.0267053,-0.000114768,0.00797715,-2.26219,0.0115225,0.0238279,4.34337e-07,0.48,0.06,0
0.0254555,0.00828666,0.0267617,-0.000214839,0.00796406,-0.000986855,0,0,0.0488739,-0.0212651,0,-0.00513164,0,0,0,0.0267978,-0.000250892,0.00796406,-2.09226,0.0115036,0.024019,4.41207e-07,0.5,0.06,0
0.0264357,0.00817497,0.0268477,-0.000326002,0.00795652,-0.000852001,0,0,0.0491172,-0.0215346,0,-0.00443041,0,0,0,0.0268744,-0.00035269,0.00795652,-1.79409,0.0114928,0.0241686,4.46741e-07,0.52,0.06,0
0.0274202,0.00809473,0.0269169,-0.000390192,0.007958,-0.000675702,0,0,0.049293,-0.0217053,0,-0.00351365,0,0,0,0.0269336,-0.000406902,0.007958,-1.4166,0.0114949,0.0242646,4.50613e-07,0.54,0.06,0
0.0284075,0.00805309,0.0269709,-0.000414595,0.00796688,-0.000481825,0,0,0.0494104,-0.0217918,0,-0.00250549,0,0,0,0.0269793,-0.000423069,0.00796688,-1.00766,0.0115077,0.0243183,4.5318e-07,0.56,0.06,0
0.0293966,0.00805446,0.0270159,-0.000420529,0.00797862,-0.000284943,0,0,0.049497,-0.0218378,0,-0.0014817,0,0,0,0.0270189,-0.000423488,0.00797862,-0.594964,0.0115247,0.0243538,4.55172e-07,0.58,0.06,0
0.0303873,0.00810114,0.0270569,-0.000425293,0.00798947,-8.69126e-05,0,0,0.0495752,-0.0218784,0,-0.000451946,0,0,0,0.0270572,-0.000425568,0.00798947,-0.181196,0.0115404,0.0243894,4.57134e-07,0.6,0.06,0
0.0313796,0.00819381,0.0270927,-0.000428829,0.00799916,0.000115631,0,0,0.0496432,-0.0219128,0,0.00060128,0,0,0,0.0270932,-0.000429315,0.00799916,0.240721,0.0115543,0.0244245,4.59018e-07,0.62,0.06,0
0.0323731,0.00833158,0.0271166,-0.000413816,0.00801083,0.000320773,0,0,0.049675,-0.0219041,0,0.00166802,0,0,0,0.0271203,-0.000417553,0.00801083,0.667466,0.0115712,0.0244392,4.60188e-07,0.64,0.06,0
0.0333666,0.00851144,0.0271204,-0.000359154,0.00802838,0.000513925,0,0,0.0496393,-0.0218076,0,0.00267241,0,0,0,0.02713,-0.000368762,0.00802838,1.07105,0.0115966,0.0244087,4.59831e-07,0.66,0.06,0
0.0343586,0.00872762,0.0271005,-0.000258112,0.00805271,0.0006714,0,0,0.0495242,-0.0216081,0,0.00349128,0,0,0,0.0271169,-0.000274579,0.00805271,1.40495,0.0116317,0.0243216,4.57523e-07,0.68,0.06,0
0.0353476,0.00897173,0.0270594,-0.000127394,0.00807959,0.000771215,0,0,0.0493474,-0.0213382,0,0.00401032,0,0,0,0.0270812,-0.000149254,0.00807959,1.62359,0.0116705,0.0241896,4.53522e-07,0.7,0.06,0
0.0363325,0.00923366,0.0270053,3.85042e-06,0.00810276,0.000804848,0,0,0.0491467,-0.0210572,0,0.00418521,0,0,0,0.0270293,-2.01189e-05,0.00810276,1.70583,0.011704,0.0240402,4.48641e-07,0.72,0.06,0
0.0373135,0.00950307,0.0269488,0.000112151,0.00811828,0.000778096,0,0,0.0489593,-0.0208159,0,0.0040461,0,0,0,0.0269713,8.96102e-05,0.00811828,1.65936,0.0117264,0.0239011,4.43813e-07,0.74,0.06,0
0.0382909,0.0097706,0.0268981,0.000187274,0.0081256,0.000705839,0,0,0.0488084,-0.0206397,0,0.00367036,0,0,0,0.0269167,0.000168635,0.0081256,1.51265,0.011737,0.0237895,4.39712e-07,0.76,0.06,0
0.0392658,0.0100285,0.0268581,0.000229573,0.00812631,0.000604543,0,0,0.0487027,-0.0205315,0,0.00314363,0,0,0,0.0268718,0.000215856,0.00812631,1.29988,0.011738,0.0237119,4.3667e-07,0.78,0.06,0
0.040239,0.0102707,0.0268306,0.000243544,0.00812225,0.000489176,0,0,0.0486418,-0.0204846,0,0.00254371,0,0,0,0.0268396,0.000234547,0.00812225,1.05371,0.0117321,0.0236684,4.34763e-07,0.8,0.06,0
0.0412115,0.0104929,0.0268157,0.000235047,0.00811524,0.00037199,0,0,0.0486213,-0.0204885,0,0.00193435,0,0,0,0.0268209,0.000229843,0.00811524,0.80163,0.011722,0.0236555,4.33937e-07,0.82,0.06,0
0.0421839,0.0106924,0.0268125,0.00020996,0.00810674,0.000262652,0,0,0.048635,-0.0205316,0,0.00136579,0,0,0,0.0268151,0.000207367,0.00810674,0.565618,0.0117097,0.0236683,4.34052e-07,0.84,0.06,0
0.0431569,0.0108675,0.0268193,0.000174182,0.00809803,0.000168096,0,0,0.0486752,-0.020602,0,0.000874101,0,0,0,0.0268203,0.000173122,0.00809803,0.361444,0.0116972,0.0237002,4.34914e-07,0.86,0.06,0
0.0441309,0.0110177,0.0268335,0.000133204,0.00809001,9.25163e-05,0,0,0.0487331,-0.0206877,0,0.000481085,0,0,0,0.0268338,0.000132883,0.00809001,0.198526,0.0116856,0.0237443,4.36286e-07,0.88,0.06,0
0.0451062,0.011143,0.0268523,9.17852e-05,0.00808323,3.75134e-05,0,0,0.0487996,-0.0207778,0,0.00019507,0,0,0,0.0268524,9.17326e-05,0.00808323,0.0803181,0.0116758,0.0237937,4.37922e-07,0.9,0.06,0
0.0460829,0.0112441,0.0268727,5.37134e-05,0.00807792,2.48548e-06,0,0,0.0488664,-0.0208629,0,1.29245e-05,0,0,0,0.0268727,5.37132e-05,0.00807792,0.00530995,0.0116681,0.0238421,4.3959e-07,0.92,0.06,0
0.0470608,0.0113215,0.0268918,2.17687e-05,0.00807406,-1.48823e-05,0,0,0.048926,-0.020936,0,-7.7388e-05,0,0,0,0.0268918,2.17604e-05,0.00807406,-0.031734,0.0116625,0.0238846,4.41092e-07,0.94,0.06,0
0.0480399,0.0113762,0.0269072,-2.16839e-06,0.0080715,-1.81226e-05,0,0,0.0489728,-0.0209915,0,-9.42375e-05,0,0,0,0.0269072,-2.18059e-06,0.0080715,-0.0385869,0.0116588,0.0239174,4.42274e-07,0.96,0.06,0
0.0490197,0.0114087,0.0269172,-1.69374e-05,0.00807007,-1.15639e-05,0,0,0.0490024,-0.0210262,0,-6.01323e-05,0,0,0,0.0269172,-1.69424e-05,0.00807007,-0.0245994,0.0116568,0.023938,4.43026e-07,0.98,0.06,0
0.05,0.0114195,0.0269206,-2.1924e-05,0.0080696,0.000103783,0,0,0.0490126,-0.021038,0,0.00053967,0,0,0,0.026921,-2.23237e-05,0.0080696,0.220699,0.0116561,0.0239457,4.4331e-07,1,0.06,0
0,0,0.0318613,0.0136549,0.0136549,0.00886636,0,0,0.0473368,6.50521e-19,0,0.0461051,0,0,0,0.0354656,0.0100506,0.0136549,22.1224,0.0197237,0.0238183,6.40751e-07,0,0.08,0
0.000946737,0.000922102,0.0316028,0.0110506,0.012796,0.00865251,0,0,0.0488976,-0.00453805,0,0.044993,0,0,0,0.0347604,0.00789303,0.012796,20.0488,0.0184832,0.0247823,6.79727e-07,0.02,0.08,0
0.0019559,0.00187981,0.0320813,0.00835226,0.0121301,0.00821352,0,0,0.0518732,-0.00982229,0,0.0427103,0,0,0,0.0346469,0.00578665,0.0121301,17.347,0.0175212,0.0262694,7.512e-07,0.04,0.08,0
0.00302166,0.00281927,0.0323325,0.00599248,0.0114975,0.00727869,0,0,0.054171,-0.014313,0,0.0378492,0,0,0,0.03421,0.00411495,0.0114975,14.4641,0.0166075,0.0271668,7.79122e-07,0.06,0.08,0
0.00412274,0.00369817,0.0322604,0.00426147,0.0109566,0.00613362,0,0,0.0553899,-0.0174072,0,0.0318948,0,0,0,0.0335451,0.00297674,0.0109566,11.8299,0.0158261,0.0274622,7.68726e-07,0.08,0.08,0
0.00523726,0.00449585,0.0319057,0.00308031,0.0104958,0.00503916,0,0,0.0556658,-0.0192803,0,0.0262036,0,0,0,0.0327613,0.00222478,0.0104958,9.63565,0.0151606,0.0273554,7.36404e-07,0.1,0.08,0
0.00634937,0.00520772,0.031377,0.00226341,0.0100921,0.00410138,0,0,0.0553407,-0.0203547,0,0.0213272,0,0,0,0.0319437,0.00169666,0.0100921,7.86759,0.0145775,0.027045,6.95681e-07,0.12,0.08,0
0.00745089,0.00583721,0.0307937,0.00169509,0.00974665,0.00333577,0,0,0.0547224,-0.0209341,0,0.017346,0,0,0,0.0311712,0.00131758,0.00974665,6.4566,0.0140785,0.026658,6.55127e-07,0.14,0.08,0
0.00853827,0.00639003,0.0302214,0.00129627,0.0094553,0.00272005,0,0,0.0539918,-0.0212135,0,0.0141443,0,0,0,0.0304749,0.0010427,0.0094553,5.32575,0.0136576,0.0262569,6.1815e-07,0.16,0.08,0
0.00961056,0.0068721,0.029691,0.00101611,0.00921213,0.00222431,0,0,0.053245,-0.0213096,0,0.0115664,0,0,0,0.0298625,0.000844597,0.00921213,4.40929,0.0133064,0.0258698,5.857e-07,0.18,0.08,0
0.0106681,0.00728875,0.0292135,0.000821444,0.00901048,0.00182014,0,0,0.0525278,-0.0212915,0,0.00946472,0,0,0,0.0293297,0.000705236,0.00901048,3.65315,0.0130151,0.0255069,5.57641e-07,0.2,0.08,0
0.0117117,0.00764442,0.02879,0.000690332,0.00884409,0.0014833,0,0,0.0518593,-0.0211998,0,0.00771314,0,0,0,0.0288681,0.000612251,0.00884409,3.01331,0.0127748,0.0251706,5.33457e-07,0.22,0.08,0
